114.00000	113.24109	131.21942	156.38896	201.84244	214.07106	213.16132	187.38425	197.31026	182.24631	278.52057	233.41162	188.05934	155.91806	168.43036	145.80136	100.15799	69.00975	99.01553	86.50276	124.60726
115.00000	112.90306	131.08336	155.27493	199.86183	213.23419	211.61975	186.29121	193.94609	181.23476	277.15982	231.34190	187.13573	154.60931	167.22409	146.17915	100.04163	68.50668	97.52641	85.82130	123.83815
116.00000	112.57524	131.28375	154.56093	197.89526	212.32561	210.45706	185.65117	190.67950	180.37479	276.02136	229.31538	185.97165	153.34500	166.34534	146.59851	100.14051	68.57813	96.09824	85.24997	123.31599
117.00000	112.21497	131.58215	154.12779	196.04980	211.20454	209.66451	185.39758	187.60718	179.57013	274.90424	227.44656	184.59918	152.04022	165.67790	146.72646	100.33168	69.18380	94.86107	84.75075	122.96111
118.00000	111.80735	131.66174	153.78815	194.46872	209.74074	209.20738	185.42053	184.83284	178.70035	273.59540	225.90303	183.09886	150.61070	165.03539	146.22945	100.47241	70.18645	93.95617	84.30082	122.68900
119.00000	111.39529	131.24913	153.30388	193.26285	207.92558	208.95572	185.49837	182.43924	177.67905	271.98294	224.81055	181.60345	149.03079	164.20103	144.99901	100.43874	71.26753	93.47366	83.91947	122.41537
120.00000	111.03433	130.40176	152.59116	192.37321	205.91792	208.74286	185.43352	180.42303	176.56134	270.18085	224.06729	180.18811	147.37099	163.13625	143.31757	100.23053	72.16010	93.35046	83.64986	122.10522
121.00000	110.76095	129.20927	151.62416	191.76129	203.83455	208.46335	185.08604	178.86830	175.44066	268.31433	223.56674	178.89296	145.69571	161.86087	141.40604	99.85860	72.69746	93.57140	83.55702	121.74598
122.00000	110.59212	127.90843	150.44519	191.32054	201.86456	207.98845	184.31107	177.91014	174.51605	266.61377	223.04825	177.76418	144.11380	160.49615	139.63145	99.37772	72.72789	94.06261	83.72733	121.33394
123.00000	110.46516	126.85301	149.22893	190.86066	200.20490	207.27122	183.13820	177.57079	174.00998	265.31662	222.12407	176.83852	142.73004	159.28500	138.35251	98.90997	72.30890	94.60457	84.16348	120.89043
124.00000	110.29367	126.18729	148.12471	190.28214	198.92032	206.39055	181.74483	177.72105	173.95949	264.46417	220.62445	176.14023	141.56065	158.37033	137.61501	98.54223	71.63371	94.99677	84.76930	120.44569
125.00000	110.00325	125.98553	147.24690	189.54697	198.10480	205.42848	180.26620	178.31049	174.39395	264.10223	218.42432	175.74548	140.63033	157.86214	137.43217	98.34074	70.82203	95.07155	85.46593	120.02964
126.00000	109.50600	126.21015	146.72635	188.68854	197.88142	204.56154	178.92256	179.21513	175.23625	264.22461	215.52492	175.76796	139.94670	157.83173	137.69229	98.36938	70.04368	94.62809	86.09866	119.69888
127.00000	108.82360	126.54471	146.53534	187.87463	198.18840	203.97424	177.87906	180.17563	176.14958	264.62036	212.38017	176.15746	139.42210	158.08958	138.05202	98.57121	69.42433	93.71465	86.50218	119.49999
128.00000	108.03956	126.73228	146.56737	187.23222	198.89424	203.71252	177.14294	181.03108	176.86420	265.11075	209.43523	176.76266	138.98170	158.40901	138.29326	98.84233	68.97408	92.52388	86.61598	119.44230
129.00000	107.22786	126.57327	146.74371	186.86560	199.92131	203.80194	176.71748	181.66565	177.14989	265.57962	207.08951	177.43533	138.59349	158.60194	138.28151	99.08420	68.69500	91.23082	86.37470	119.53953
130.00000	106.51038	125.85992	146.91953	186.85887	201.08514	204.16545	176.55602	181.94920	176.72534	265.87714	205.87575	177.87495	138.25021	158.40698	137.92761	99.12404	68.56313	90.15813	85.72079	119.77455
