Spectra #,Intensity_G,Shift_G,Intensity_D,Shift_D,Intensity_2D,Shift_2D,Intensity Ratio_2_1,Intensity Ratio_3_1
224,0.9379130799688933,1594.0,1.5481916346435811,1346.0,0.952821714571799,2689.0,1.6506770912022342,1.0158955397054492
225,0.9492807314417884,1592.0,1.6917691719387467,1344.0,1.0635686742791888,2684.0,1.7821589714238175,1.120394251196711
226,0.9689952310970557,1593.0,2.1628106855234184,1345.0,1.227064316579592,2681.0,2.232013756223315,1.2663264763340079
227,0.9685009426814419,1594.0,1.8630625962716763,1346.0,1.0563017558651349,2688.0,1.923655945149113,1.0906564044642053
228,0.9590427064859295,1594.0,1.7315001799907073,1347.0,1.2055753814859325,2688.0,1.805446377184988,1.2570612062765527
229,0.9475114837872896,1592.0,2.0456389605225844,1345.0,1.4391428929466188,2685.0,2.158959543525509,1.5188659109378113
230,0.959714677338457,1589.0,2.19367813194133,1343.0,1.3295287658000259,2679.0,2.285760740916228,1.3853375354091295
231,0.9500193832283698,1590.0,1.835063155704323,1342.0,0.9751043272074834,2677.0,1.9316060157303157,1.0264046654436352
232,0.9608364778232628,1589.0,1.548716375736724,1342.0,1.061395060854145,2677.0,1.611841776912217,1.104657332805155
233,0.9861462669319485,1591.0,1.1811006270834261,1345.0,1.7172317353900932,2693.0,1.1976931482568103,1.7413560168236129
234,0.9503052801333871,1590.0,1.5078189715193357,1344.0,0.8796066777822573,2684.0,1.586667992950323,0.9256043254424448
235,0.9696604729166375,1596.0,1.7381305640604896,1346.0,1.0834977786477489,2690.0,1.7925146096059523,1.117399140122419
236,0.9279015127159299,1595.0,2.124318836168319,1346.0,1.0581944897604838,2686.0,2.2893796454222004,1.140416817150337
237,0.965353340042097,1593.0,2.097740833974314,1346.0,1.0818220247089236,2685.0,2.173029031921965,1.1206487612729943
238,0.9711037599212097,1592.0,1.811049823301083,1344.0,1.0394649209199929,2684.0,1.8649395646949427,1.0703953210976442
239,0.9448306025636712,1592.0,1.624100706494812,1345.0,0.9856253366195161,2685.0,1.7189332162697022,1.0431767704656834
240,0.9665724787387676,1586.0,1.643567999648511,1340.0,1.222157671236017,2674.0,1.7004084388923646,1.2644242393811478
241,0.9719110873469258,1586.0,1.0899669356298178,1341.0,1.0270539553760754,2677.0,1.1214677451670554,1.0567365356224876
242,0.9656895081029896,1586.0,0.8804533467185289,1345.0,0.7600344772354357,2685.0,0.9117354380789541,0.7870381430657306
243,0.9727613537438244,1593.0,1.0759626928139765,1347.0,1.0477991390665173,2686.0,1.1060911174903953,1.077138945779351
244,0.9711318115242664,1595.0,0.3149920517304651,1348.0,1.3927648040980245,2688.0,0.324355610631332,1.4341665956879452
245,0.9744969499582739,1595.0,0.16275071424704524,1346.0,1.3771238443600275,2689.0,0.16700997807536896,1.4131638322921314
246,0.9791744479090766,1595.0,0.12784990978519212,1349.0,1.4808759800111453,2686.0,0.13056908302519746,1.5123719610672024
247,0.9719487173533815,1597.0,0.5237231156175527,1348.0,1.28779777459556,2691.0,0.5388382187937363,1.324964734870206
248,0.9396586596990848,1594.0,1.9603592796331066,1346.0,1.3290170067608003,2686.0,2.0862461697111265,1.414361473757293
249,0.9358577878994847,1593.0,2.1275515426241864,1346.0,1.311608261628583,2684.0,2.2733705592165196,1.40150381669897
250,0.9459268933456798,1595.0,1.889549364000471,1347.0,1.1510618530358943,2686.0,1.9975638469451502,1.2168613252602067
251,0.9448206409233898,1592.0,1.714622950029259,1344.0,1.045261896022218,2682.0,1.8147602579400972,1.10630721932648
252,0.9528702246844659,1591.0,1.703358236430457,1343.0,1.0602594624946993,2677.0,1.7876077899217684,1.1127008012510773
253,0.9349030484766148,1591.0,1.7457004284790396,1343.0,1.05692818185824,2680.0,1.8672528999916997,1.130521698031106
254,0.9372449130376114,1594.0,1.7369282644200954,1346.0,0.9865509390407596,2685.0,1.853227731896362,1.0526074084983266
255,0.9407519893915738,1594.0,1.671189304998606,1346.0,1.0930679493373798,2685.0,1.7764398309478342,1.1619087301046427
256,0.9512046436825312,1594.0,1.628394917660888,1346.0,0.9243044389424632,2687.0,1.7119291085004125,0.9717198555340042
257,0.9602456109779712,1593.0,1.6274993745027757,1346.0,0.9770796230843765,2685.0,1.6948782227134926,1.0175309440771725
258,0.9419110506628876,1594.0,1.838374842020845,1345.0,1.188505148786736,2686.0,1.9517499457375027,1.2618018951474272
259,0.9668196492855665,1595.0,1.812391902532805,1347.0,1.1244380794117363,2688.0,1.8745915061532685,1.163027747980342
260,0.9490456126975888,1597.0,1.7261354870012302,1348.0,1.046890616926906,2692.0,1.8188119347549834,1.1030983157397467
261,0.9633339728893955,1594.0,1.7305329119846993,1346.0,1.1530163789549148,2687.0,1.7963997540688719,1.1969020209020467
262,0.9675313093300686,1590.0,2.102323356666928,1344.0,1.3751795088478354,2681.0,2.1728737213916154,1.4213281736588221
263,0.9560073830434829,1590.0,1.9857219408323816,1343.0,1.1578407273178348,2680.0,2.077098959749418,1.2111211146004004
264,0.9852686662317612,1589.0,0.4004384159073329,1344.0,0.731613239539085,2693.0,0.40642560717864057,0.7425520212037172
265,0.9681113580108937,1590.0,0.596080682694351,1345.0,1.2906907451323275,2693.0,0.6157149978273921,1.3332048368735325
266,0.9642387525143109,1588.0,2.4375830665435285,1344.0,1.277206193170969,2681.0,2.5279870365999946,1.3245746344881666
267,0.947311188788684,1590.0,2.477587250496406,1345.0,1.306207566823035,2682.0,2.6153889870808644,1.378857953206768
268,0.9496664991671783,1592.0,2.2999974999126875,1346.0,1.1735905407892424,2688.0,2.4219002164756773,1.235792293208655
269,0.93201808924055,1590.0,2.396657030554114,1345.0,1.3805489501700592,2689.0,2.571470509233375,1.481246948001827
270,0.9628789048798754,1590.0,1.7131015809905104,1344.0,1.1542443350407474,2691.0,1.779145406871521,1.1987429875044837
271,0.9619209878855,1590.0,1.3556650734526858,1345.0,0.964316003014645,2688.0,1.4093310058996802,1.0024898252136174
272,0.9752187119787467,1590.0,1.4124043441489549,1343.0,0.9396336069255891,2680.0,1.4482949586592182,0.963510641647806
273,0.9716487699845604,1589.0,1.004763541571462,1344.0,0.8429245569948369,2683.0,1.0340810101446718,0.867519810690679
274,0.9639854097645179,1590.0,1.2106601109716137,1346.0,0.8759639890933866,2688.0,1.255890492437384,0.9086900903483247
275,0.9684950766898022,1595.0,1.3944467634311681,1349.0,1.258134330392391,2694.0,1.4398077976784527,1.2990611523731648
276,0.9821359229578062,1595.0,0.5408599287612861,1348.0,1.290916626448327,2686.0,0.5506976337169597,1.3143971178251936
277,0.980501548147947,1592.0,0.1658357498420374,1348.0,1.6106934032422133,2681.0,0.16913359306293985,1.6427239776261702
278,0.9802646603923524,1594.0,0.12025418567878207,1348.0,1.7345087703125734,2686.0,0.12267522286343584,1.7694290535969477
279,0.9634831999049358,1597.0,0.5923715340400535,1348.0,1.3411425641060042,2690.0,0.6148228989343054,1.3919729625159327
280,0.9635205049987278,1594.0,2.0851386626496313,1347.0,1.4968783161418144,2685.0,2.16408332965616,1.5535510748095505
281,0.9488475968122323,1595.0,1.8240732794443497,1347.0,1.124265006457691,2687.0,1.922409126157397,1.1848741676058352
282,0.9534566753588107,1593.0,1.447001106148198,1345.0,0.9127763684371895,2684.0,1.5176369766393984,0.9573338695160823
283,0.9542026639127535,1592.0,1.6054910695945785,1344.0,1.050197912014048,2681.0,1.682547251556798,1.100602578185709
284,0.9604887053856288,1593.0,1.6329073297804857,1345.0,0.9738946454889625,2685.0,1.700079678838999,1.0139574156657587
285,0.9619063909112768,1593.0,1.775108362081633,1345.0,1.023240882766372,2683.0,1.8454065581162806,1.0637634726566156
286,0.9516330228739841,1593.0,1.8722442198362488,1344.0,1.0102629054374195,2682.0,1.9674014823297832,1.0616097604372428
287,0.9358227659515553,1597.0,1.5572987457875294,1348.0,1.019205123148001,2690.0,1.6640958122065455,1.0891005863825738
288,0.9191404302559654,1596.0,1.7270030831606575,1348.0,0.9053581577434604,2687.0,1.8789327792704276,0.9850052591978063
289,0.9559425706888919,1595.0,1.778218353608069,1347.0,1.0061574283486996,2689.0,1.8601727845707414,1.052529157294063
290,0.9606332823468537,1595.0,1.7859350035898647,1347.0,1.073867135288225,2688.0,1.8591225563482205,1.1178741721968426
291,0.960389845419985,1597.0,1.7817130288173937,1348.0,1.0902014723390823,2690.0,1.8551976963461525,1.1351655554649578
292,0.9304412483077514,1597.0,1.768161848475008,1348.0,1.043213339253807,2689.0,1.9003476594474595,1.1212028068952884
293,0.9515340323884124,1593.0,1.9378961047556948,1345.0,1.167158133190986,2684.0,2.0366019908835518,1.2266068195809487
294,0.9427697026681435,1590.0,1.8811977289692845,1343.0,1.0844404403610235,2677.0,1.995394764644308,1.150270779058699
295,0.9565725952516524,1591.0,1.8414136243485981,1343.0,1.0231522447912993,2680.0,1.9250118950607866,1.0696022966475758
296,0.9838416379020757,1591.0,0.8356170682039641,1346.0,0.7679764537406193,2693.0,0.849341028080309,0.7805895015566092
297,0.9785940374741522,1590.0,1.4640656768277196,1344.0,1.127677346815617,2685.0,1.4960909434995309,1.1523443875933104
298,0.9666695653336853,1591.0,1.893896321034816,1345.0,1.1569703229145318,2684.0,1.9591972158356519,1.1968622623545166
299,0.9379568069019255,1592.0,2.1070971943935004,1345.0,1.1953159516728282,2684.0,2.246475721364238,1.2743827251714936
300,0.9445412432343313,1591.0,2.442609038170015,1344.0,1.254657622038647,2682.0,2.5860268735391028,1.3283248677870372
301,0.9525545175238852,1592.0,2.335683266721933,1345.0,1.327941388386348,2688.0,2.4520205654931093,1.3940843951255
302,0.9481292773081512,1592.0,1.902274897523018,1346.0,1.0909460133155588,2687.0,2.006345487952652,1.1506300242229424
303,0.9496049883043551,1592.0,1.8005111369203621,1345.0,1.0107489248504917,2685.0,1.8960632674596751,1.0643888114523463
304,0.9705474137956123,1594.0,1.6231053892766238,1346.0,1.0457946786473638,2687.0,1.6723607380797512,1.077530745826703
305,0.9731126025155767,1594.0,1.0687818966635152,1346.0,1.2290821116646187,2688.0,1.0983126658730196,1.2630420246201104
306,0.9547112844602977,1595.0,1.5229860667731225,1347.0,1.2199367060010016,2688.0,1.5952320786006766,1.2778069410697674
307,0.9512175311201538,1594.0,1.6122879029936135,1347.0,1.2730611401478746,2694.0,1.6949728639830504,1.338349114159742
308,0.9645410652465706,1592.0,1.7204687712944362,1344.0,1.369795914276808,2683.0,1.7837174935155549,1.420153027830536
309,0.9702012235868769,1592.0,0.969300977332155,1345.0,1.4416829620123646,2683.0,0.9990721035669347,1.4859628363303838
310,0.9679440366561457,1595.0,0.6510331999590522,1346.0,1.307050989954101,2688.0,0.6725938435532988,1.3503373546981419
311,0.9599034825597638,1598.0,1.2953236620505248,1349.0,1.1933110632757313,2691.0,1.3494311517615292,1.2431573433753382
312,0.9525249008085497,1596.0,1.6755404662361508,1347.0,1.0517591040553436,2690.0,1.7590516161980334,1.1041801670093443
313,0.9623263489247104,1595.0,1.8811283971390795,1346.0,1.0874329153518802,2685.0,1.9547717873889927,1.130004303183595
314,0.9484600784787602,1592.0,1.7834489870316295,1344.0,1.1782593797069454,2682.0,1.8803627348154832,1.2422867408365372
315,0.9551472588755552,1592.0,1.466060389974262,1344.0,1.090636351248443,2682.0,1.5349050906560502,1.1418515219657248
316,0.9507662446760061,1591.0,1.733358396162632,1343.0,1.0533453290657055,2679.0,1.8231173076125675,1.107890961594514
317,0.9581882491463035,1592.0,1.8045558819419187,1344.0,1.005250118979915,2681.0,1.8832999502443128,1.0491154737866397
318,0.9438741395503438,1594.0,1.849256036719078,1346.0,1.032380067609708,2685.0,1.9592188822972234,1.0937687816105734
319,0.9376349702618388,1597.0,1.615040684793832,1348.0,0.9784326691535583,2693.0,1.722462083877721,1.0435112812402108
320,0.9490281269672523,1593.0,1.573930938511431,1345.0,1.144682117393282,2684.0,1.658466059948234,1.2061624780829927
321,0.9586675314146009,1593.0,1.490468330102493,1345.0,1.204618400062276,2684.0,1.5547291227263864,1.2565549166818575
322,0.9471387507937555,1594.0,1.6857405625137345,1347.0,1.064887245358778,2687.0,1.7798242982889139,1.1243202165114063
323,0.9552190654511972,1597.0,1.8415998759164556,1349.0,1.0416492673271296,2691.0,1.9279345885402497,1.0904820736959508
324,0.9481501770249778,1595.0,1.9551226321800637,1347.0,1.0982388373239036,2685.0,2.062038988712395,1.1582962951816986
325,0.9669038689124331,1593.0,1.7984888261128975,1345.0,1.054374211088455,2683.0,1.8600492602597873,1.0904643625786792
326,0.9465968665702302,1588.0,2.069749185750066,1342.0,1.459881911150165,2678.0,2.18651599096172,1.54224249277277
327,0.950380594609886,1592.0,1.9695690012492368,1345.0,1.0441808900849203,2687.0,2.072400270396629,1.0986976123113474
328,0.9885565208637261,1594.0,1.325418404868968,1347.0,0.8151320297846335,2689.0,1.3407613797447993,0.8245679559853923
329,0.9423725039736153,1595.0,1.8450217421951054,1346.0,1.1089860882623608,2690.0,1.957847596799962,1.176802255569004
330,0.9505428946385952,1592.0,2.3707264527293432,1345.0,1.4295719871293653,2684.0,2.494076244324265,1.5039531568671618
331,0.9512467628037303,1591.0,2.1648177070937207,1345.0,1.2781478155598982,2683.0,2.2757688033682015,1.343655364242871
332,0.9564015507532583,1594.0,1.8343158134355593,1346.0,1.024697001165177,2686.0,1.9179347963110882,1.07140876168397
333,0.9416623339574651,1594.0,1.9708554326137775,1346.0,1.0770449309642682,2687.0,2.092953452147743,1.1437697910649556
334,0.9543606874771777,1593.0,1.8040777796776932,1346.0,1.1382195499825245,2684.0,1.8903521523363622,1.1926513370865808
335,0.9582725179299404,1594.0,1.6910552873552391,1346.0,1.088721692304593,2686.0,1.7646914168093388,1.136129516326367
336,0.9651513431411614,1596.0,1.5435479287288927,1347.0,1.11198828521799,2692.0,1.5992807135358627,1.1521387740071276
337,0.9591063888626892,1597.0,1.3331236533243713,1349.0,1.1125909535447844,2694.0,1.389964313453477,1.16002871679762
338,0.9573185349894567,1595.0,1.6567318724565556,1347.0,1.0871701103249012,2687.0,1.7305962560045929,1.1356409288961218
339,0.949582373531923,1594.0,1.8898714501222578,1346.0,1.0787268337375773,2690.0,1.990213279857942,1.1360013241666524
340,0.9629267722632568,1592.0,1.593365227828484,1345.0,1.5419304670153549,2691.0,1.6547106942342549,1.6012956659115536
341,0.9753885636615872,1592.0,1.5956698171672856,1344.0,1.0614508597322976,2683.0,1.6359324648806381,1.0882338580510258
342,0.9606373029387326,1592.0,1.4407986579354892,1345.0,1.1832376647091547,2683.0,1.4998362582088698,1.2317215468204852
343,0.9621003658747873,1595.0,1.8202768138319017,1347.0,1.1688110215957848,2687.0,1.8919822488341116,1.2148535257369395
344,0.9605693801312493,1597.0,1.7167282245667592,1348.0,1.029960064846715,2689.0,1.7871985720929295,1.0722391179135697
345,0.9495476436059768,1596.0,1.952256961545889,1347.0,1.0590001362293802,2686.0,2.0559863158967464,1.1152680366913972
346,0.9402628279141747,1591.0,1.9813291665547503,1344.0,1.1175855425184398,2683.0,2.1072078016207634,1.1885884556317383
347,0.9529667897940504,1589.0,1.854892332173543,1340.0,1.096532594051036,2679.0,1.9464396367625902,1.1506514243670676
348,0.9525781420263172,1587.0,1.865026746465086,1340.0,1.100224836978613,2673.0,1.9578727079521423,1.15499693771917
349,0.9470328660202448,1591.0,1.790484470685506,1343.0,1.0370549304909211,2680.0,1.8906254840021894,1.0950569591623358
350,0.9472389616947008,1593.0,1.7786858276075808,1346.0,1.0387386275320167,2684.0,1.8777583054917233,1.096596180623329
351,0.9446392195344012,1596.0,1.8263232365457491,1347.0,1.1060688619889196,2686.0,1.933355294570468,1.1708902606585452
352,0.9471782128116346,1593.0,1.566759739376568,1344.0,1.0290368995190244,2680.0,1.654134056489483,1.0864237432831123
353,0.9718926080427087,1592.0,1.5693979232009783,1344.0,1.137636286519507,2683.0,1.6147853273229267,1.1705370296113158
354,0.9704954943495183,1592.0,1.67264651009253,1345.0,0.9800845067117219,2684.0,1.7234974503551237,1.0098805325918907
355,0.94732670053436,1593.0,2.1557040966945706,1346.0,1.1466284121289385,2684.0,2.275565647499009,1.2103832938332237
356,0.9623731355052427,1595.0,1.7730470822947675,1346.0,1.1067903135797124,2687.0,1.8423696764601847,1.1500636008492184
357,0.9683280085709705,1592.0,1.5760769333311782,1344.0,1.1432823575166144,2683.0,1.627627125706201,1.1806767411425354
358,0.9678694001197932,1589.0,1.625555496048569,1343.0,1.2930713863742629,2681.0,1.6795194639352933,1.3359977970315204
359,0.9734845571767821,1591.0,1.7666234365496074,1345.0,1.1677922810353787,2688.0,1.814742127674855,1.1996002118637727
360,0.9584173352573409,1595.0,1.7265558406757653,1347.0,1.0006562742132614,2687.0,1.8014655799314967,1.0440715515069217
361,0.9633584329051608,1594.0,1.749746105181658,1347.0,1.088038140041245,2688.0,1.8162981144048536,1.1294219294474777
362,0.9524994124107667,1591.0,2.104770405414517,1344.0,1.3414771205670095,2681.0,2.2097340722629566,1.4083757985443204
363,0.9524156920727139,1589.0,2.4682909985767663,1343.0,1.308452332079403,2679.0,2.5916110151493807,1.373824836119465
364,0.958746969649742,1592.0,2.058807656170782,1345.0,1.2368046574678453,2682.0,2.147394173170554,1.2900219730756342
365,0.9523288279137527,1594.0,1.7842891003507033,1346.0,1.0357999571101268,2687.0,1.8736060991238803,1.0876494827729122
366,0.9591381399589676,1593.0,1.6712577174719054,1346.0,1.0883604158956592,2686.0,1.7424577835507644,1.1347274918524457
367,0.96428764345808,1595.0,1.7453692025958945,1348.0,1.0710092175855634,2690.0,1.810008885249985,1.1106740036041154
368,0.9637125151399616,1596.0,1.6801266359114582,1348.0,1.0686575807137013,2690.0,1.7433898694025474,1.1088966511537919
369,0.956330564633599,1596.0,1.5298530570369715,1348.0,1.0773391265325851,2691.0,1.5997115575021985,1.1265342407469203
370,0.9626126930977724,1593.0,1.80218109670728,1346.0,1.0297487472380757,2685.0,1.8721767431797545,1.0697435787224596
371,0.9557662746866592,1594.0,1.8321408619502257,1345.0,0.9629373000299042,2688.0,1.9169339936700314,1.0075029068645427
372,0.949770354101585,1591.0,1.6495936142447027,1345.0,1.4261466382642287,2690.0,1.736834180095146,1.5015699659453592
373,0.9907967626908821,1592.0,2.121489764208872,1345.0,1.152598439573088,2684.0,2.1411956963274354,1.1633046079427756
374,0.9561369156518688,1594.0,1.6089556085133379,1346.0,1.1037745921973205,2687.0,1.6827669575087942,1.154410601796288
375,0.957698823076319,1593.0,1.7920242576931151,1346.0,1.1788642422041302,2683.0,1.8711772579366621,1.230934207914534
376,0.9504201024100616,1595.0,1.9087630129734203,1346.0,1.2612919922330017,2687.0,2.0083361117186036,1.3270889252390976
377,0.945866756457296,1596.0,1.7950977513316526,1348.0,1.0415081140716,2688.0,1.8978336420820152,1.101115042855005
378,0.9386118081401577,1594.0,1.7837715699576888,1346.0,0.9757175962059953,2685.0,1.9004358931859167,1.0395326243970466
379,0.9610829151010615,1592.0,1.977881317636135,1344.0,1.0716410492142205,2683.0,2.057971572024203,1.115034959394251
380,0.950863463276754,1591.0,1.9632142302344278,1343.0,1.1224134569630455,2682.0,2.064664703246699,1.1804149599934317
381,0.954822172456799,1591.0,2.044300469338512,1343.0,1.116956495130442,2682.0,2.1410274376834355,1.1698057788671417
382,0.9290213313267286,1594.0,1.8342834460764887,1345.0,1.0209177833981216,2682.0,1.974425542475932,1.0989174833479403
383,0.9367968008092835,1595.0,1.715781034791016,1347.0,1.0102670417154804,2688.0,1.831540237230508,1.07842708348569
384,0.95447749973131,1590.0,1.182908829802796,1344.0,0.8267842540693124,2685.0,1.2393260502586918,0.8662165994505435
385,0.9712960578997965,1590.0,1.2576966670690792,1344.0,0.9024966275690245,2684.0,1.294864379238353,0.9291673946669413
386,0.9430897663472911,1591.0,1.980742833364645,1345.0,1.2455606102372228,2687.0,2.100269671079476,1.320723280734389
387,0.9492033517080317,1589.0,2.1623717068405917,1344.0,1.3844914317873855,2686.0,2.2780910991828462,1.458582535866609
388,0.9671645160160414,1591.0,1.8772539947207174,1344.0,1.503773206205038,2685.0,1.9409872504974959,1.5548266931870114
389,0.9567382552135509,1591.0,1.290688443893689,1345.0,1.3261457861698722,2691.0,1.34905073238197,1.3861113830698313
390,0.9570088620070503,1592.0,1.4789836655274928,1346.0,1.1624184316754584,2689.0,1.5454231661196438,1.2146370611841784
391,0.947733422178265,1595.0,1.7871935961875753,1347.0,1.0043316555712254,2689.0,1.885755587346387,1.0597195709980085
392,0.9791120837486105,1596.0,1.8081429572022014,1347.0,0.9894766044445406,2686.0,1.8467170278193061,1.0105856325010807
393,0.956305066896986,1594.0,1.7961656992424253,1347.0,1.113100106016024,2687.0,1.878235054291425,1.1639592265549796
394,0.9648829749918657,1590.0,2.3364293818730806,1344.0,1.4272469467807405,2682.0,2.4214639934887208,1.4791917608379117
395,0.9592014781720359,1592.0,2.173062293643453,1344.0,1.1497512405032217,2681.0,2.2654909767077185,1.1986545753602458
396,0.9481634407187082,1589.0,2.504596928579773,1344.0,1.3204397344172232,2682.0,2.6415244682723555,1.3926288208458337
397,0.9573743798452837,1593.0,1.8145502999932026,1346.0,0.998038892395314,2684.0,1.8953403581642143,1.0424750373585323
398,0.9587657171153825,1592.0,1.7396837554995421,1346.0,0.9868105399005435,2684.0,1.8145035063766055,1.0292509653656983
399,0.9679370528100283,1596.0,1.9294457312642652,1347.0,1.0287818958779917,2690.0,1.9933586855290548,1.0628603305259616
400,0.9673909993159966,1597.0,1.8283449241361436,1349.0,1.0037448147639307,2690.0,1.8899751242557488,1.037579236806667
401,0.9531785232710884,1596.0,1.8631662285984383,1347.0,1.048793081708087,2688.0,1.9546875880128753,1.10031128073351
402,0.9711419836143006,1593.0,1.8309728036460404,1345.0,1.0654038719712333,2683.0,1.8853811641750944,1.0970629320401926
403,0.9646662325533468,1594.0,1.9532761196136268,1346.0,0.9343015958533181,2685.0,2.0248206620061295,0.9685231682468479
404,0.9491513212069527,1591.0,1.470010476522254,1345.0,1.0513702963256788,2692.0,1.548763030380625,1.10769513020194
405,0.95277216156174,1594.0,1.8708678591433248,1346.0,0.9973367208514179,2687.0,1.9636046629203405,1.0467735740899793
406,0.9668062780346863,1594.0,1.5113088206959269,1346.0,1.034337895425566,2687.0,1.5631971523479342,1.0698502056980403
407,0.9499711553389414,1594.0,1.68686099072841,1345.0,1.0478756442374029,2686.0,1.7756970632719398,1.10306048594026
408,0.9574519541086366,1595.0,1.900006423171888,1347.0,1.1121455015611073,2687.0,1.9844404881295017,1.1615679479149283
409,0.9508301767612095,1595.0,1.8683973442141557,1347.0,1.0943222926414449,2689.0,1.9650168767028764,1.1509124545973175
410,0.9465413840874136,1593.0,1.8727664229540393,1345.0,1.048568174044189,2683.0,1.9785362314185813,1.107789043006442
411,0.971582681203601,1593.0,2.0253606666482993,1346.0,1.1371938638798316,2685.0,2.0845993921374486,1.170455058411571
412,0.9602090799788281,1591.0,1.9638792905081088,1344.0,1.1095516571066335,2682.0,2.0452621532712554,1.1555313110881
413,0.9652219145172225,1591.0,1.704742211764727,1343.0,1.1449103202557886,2680.0,1.76616608691214,1.1861627912047992
414,0.9545681170516298,1594.0,1.8196003250799317,1346.0,1.0957570436158848,2686.0,1.906202703166038,1.1479086971816579
415,0.9219904672973668,1594.0,1.7673109797607476,1346.0,0.9800900146355241,2686.0,1.9168430070012232,1.06301534495087
416,0.9632297082368239,1590.0,1.2368270364160179,1344.0,0.8941477200331259,2685.0,1.2840416214736663,0.9282808787841984
417,0.954275570457426,1589.0,1.2278196586142254,1343.0,0.8584945768132324,2682.0,1.286651043603346,0.8996296283700509
418,0.9520673053374171,1593.0,1.7658801288897918,1346.0,1.2406618679782286,2689.0,1.8547849705478077,1.3031241184556088
419,0.9637580229119631,1594.0,1.8009672300886679,1347.0,1.3099336221218902,2690.0,1.8686923348737525,1.3591934811229576
420,0.9663624483033104,1595.0,1.6391256618991825,1347.0,1.234470845474578,2690.0,1.696181039295427,1.2774408273438176
421,0.9582901623458949,1595.0,1.730768537043862,1347.0,1.1962228107423103,2689.0,1.8061007042031396,1.2482887310602835
422,0.9646263113391753,1596.0,1.8653728171105204,1348.0,1.0499485785320342,2687.0,1.9337776662144464,1.0884511091910891
423,0.9407265627004144,1595.0,1.894629556976489,1348.0,1.0937169555145474,2690.0,2.0140066541098154,1.162630033933521
424,0.9484187242049936,1595.0,1.944940662268103,1347.0,1.111785951653638,2687.0,2.0507193844137124,1.1722522165360938
425,0.9525056114577922,1595.0,1.973893682755261,1348.0,1.07073238892946,2686.0,2.0723171170973504,1.1241218697816635
426,0.9338403879558489,1593.0,2.2575775986355846,1346.0,1.1857956794619318,2688.0,2.4175197686377223,1.2698055200392502
427,0.9530212710105272,1593.0,2.0267569305652895,1344.0,1.048069130841983,2682.0,2.1266649467500724,1.0997331987466268
428,0.9552453906152003,1587.0,2.736532250173784,1343.0,1.4050707256451964,2678.0,2.864742690264533,1.4709002937353073
429,0.934959501945521,1594.0,2.3881761130432255,1346.0,1.2660582779708502,2687.0,2.554309687289944,1.3541316766516183
430,0.9561420628715327,1597.0,1.7399247351975387,1349.0,1.0083336517582682,2691.0,1.8197345381627825,1.054585600731748
431,0.9564371804601528,1598.0,1.9233973634859993,1350.0,1.0643213022056606,2694.0,2.0110022934915923,1.112797917050447
432,0.9766590842418618,1596.0,2.0107254921763165,1348.0,1.1249520127089776,2690.0,2.0587792860567675,1.151836941733081
433,0.963807341465897,1595.0,2.0524071560774164,1346.0,1.2283584067035798,2686.0,2.129478649701734,1.274485422403315
434,0.9482889423580001,1594.0,1.9987089255750152,1346.0,1.1240648051526478,2686.0,2.1077003393133085,1.1853610803027674
435,0.9592702408202964,1594.0,1.9542948852870017,1344.0,0.9165149513063999,2684.0,2.037272503748093,0.9554293590121847
436,0.9641525993615556,1593.0,1.5819833770569365,1346.0,1.6959338378159994,2695.0,1.6408018586523516,1.7589890220064917
437,0.9761464963359127,1596.0,1.7315475080848444,1348.0,1.033929830614842,2689.0,1.7738602910366665,1.0591953507960394
438,0.9577875433999873,1596.0,1.7049301754375303,1347.0,1.0737483585096705,2688.0,1.780071360487014,1.12107154233604
439,0.9578491657151709,1594.0,1.8780944932155317,1346.0,1.10040408746173,2686.0,1.9607413781200786,1.1488281525412423
440,0.93612034543745,1591.0,2.3558352341349726,1344.0,1.2734843653309946,2683.0,2.51659441611013,1.3603853089379165
441,0.9541233847327155,1591.0,1.9320965125246388,1343.0,1.0310684727700963,2681.0,2.024996497770452,1.080644798428178
442,0.9620701233904505,1590.0,1.8968306480105286,1342.0,1.1157056445958096,2678.0,1.9716137128610438,1.1596926434675354
443,0.9611896590043498,1589.0,0.9490137900346116,1345.0,1.3326765401602063,2689.0,0.9873325010775182,1.3864865561918986
444,0.9502807487542861,1594.0,1.8178762467398382,1346.0,1.0940941550780954,2686.0,1.9129886079696707,1.1513378088657829
445,0.9546159201041164,1595.0,1.7634325019786354,1347.0,1.061547862740192,2687.0,1.8472691108967723,1.1120156707887427
446,0.9509134026191921,1596.0,1.9062357692154037,1347.0,1.0861357066785642,2689.0,2.004636556772547,1.1422025430359024
447,0.9092429598424312,1595.0,1.9625652404041491,1348.0,1.1806480068277454,2687.0,2.1584607493075945,1.298495626551068
448,0.9259796197316702,1594.0,1.6495594121883548,1346.0,1.0055625867353226,2685.0,1.7814208617964649,1.0859446204946863
449,0.9258358680073555,1593.0,1.7963593484995295,1344.0,0.9780773733720235,2681.0,1.9402568107085454,1.0564263139611405
450,0.9613725078235985,1593.0,1.8203937490243116,1345.0,1.0186771005053994,2684.0,1.8935363079451968,1.0596070640833384
451,0.955680105890532,1593.0,1.8253623999859168,1345.0,0.9851690150057894,2685.0,1.9100140190581745,1.0308564643477418
452,0.9667418263480436,1596.0,1.8076488100485038,1347.0,1.0675505274951538,2688.0,1.86983614526855,1.104276755592467
