Spectra #,Intensity_G,Shift_G,Intensity_D,Shift_D,Intensity_2D,Shift_2D,Intensity Ratio
533,0.9698459855009867,1593.0,1.558348995671335,1347.0,1.085948774650138,2686.0,1.606800480662246
534,0.950785784850377,1595.0,1.8361619397668325,1346.0,1.1167084485689756,2688.0,1.9312046614745981
535,0.9456388616939051,1596.0,1.8085349814357057,1347.0,1.008285741951759,2688.0,1.9125006962976447
536,0.9688445623402805,1594.0,1.9399010605148976,1346.0,1.086129662297637,2687.0,2.002283065746887
537,0.955225056433015,1593.0,1.909380411801452,1345.0,1.0522722417606507,2684.0,1.9988801580764928
538,0.956197272532111,1593.0,1.899232519385393,1344.0,1.0496956446758492,2683.0,1.9862350311416654
539,0.9655035707974026,1594.0,1.8255135853434172,1346.0,0.9717592634550636,2688.0,1.8907372697086335
540,0.9611941598663116,1594.0,1.9330642769411042,1346.0,1.019713577198457,2686.0,2.0111069726120325
541,0.9354700438870944,1593.0,2.309089622968643,1346.0,1.2447008766079914,2686.0,2.468373667395956
542,0.9498651421666515,1596.0,2.156977391940182,1347.0,1.2310801736479147,2687.0,2.270824874171186
543,0.9277478932406256,1595.0,2.0120667518041677,1346.0,1.0950231478348142,2687.0,2.168764560354876
544,0.9409453881908769,1596.0,1.7882312270785221,1347.0,1.0637078088835707,2687.0,1.9004622898643377
545,0.9575019949704029,1595.0,1.653363440348814,1347.0,1.2389105141586105,2687.0,1.7267467316346643
546,0.9816098142493537,1588.0,0.41398651352170845,1346.0,0.4601703435435849,2686.0,0.42174243524479005
547,0.9883905792160991,1586.0,0.2048377693269091,1344.0,0.18703448775386375,2686.0,0.2072437492163955
548,0.9708739106389062,1593.0,1.7071120460674238,1345.0,0.9597065795516915,2686.0,1.7583251824575439
549,0.9423594680973295,1593.0,2.069899160314114,1346.0,1.1010586349769853,2687.0,2.196506991640189
550,0.9526220294776714,1591.0,2.6990549563925255,1344.0,1.3921949685812032,2683.0,2.8332905106891495
551,0.9640542377688784,1590.0,2.70390903938572,1344.0,1.3427810811189893,2681.0,2.80472709257874
552,0.9540812529320486,1593.0,1.868229656093248,1346.0,0.9549909277904083,2683.0,1.9581452317104766
553,0.9401545204589957,1592.0,2.4467201180970544,1345.0,1.1928160161521058,2684.0,2.6024659402823844
554,0.9603777589106273,1592.0,2.4450338132207223,1345.0,1.2734690079490958,2685.0,2.5459084100345737
555,0.9436389018356212,1594.0,2.1166752882684294,1346.0,1.2508590888018352,2686.0,2.2430987999233074
556,0.957710704288578,1593.0,2.1656400949418697,1345.0,1.2078492792418882,2683.0,2.261267505149778
557,0.9565985520063224,1594.0,1.9562660169661115,1345.0,1.067237367864352,2684.0,2.045022975273312
558,0.9517814052749907,1594.0,2.0880011421609592,1346.0,1.1843199079479196,2685.0,2.1937822388510413
559,0.9490213618623384,1595.0,2.311061546820144,1346.0,1.1868059886984996,2686.0,2.4352049803019904
560,0.941929848186656,1594.0,2.552467253395117,1345.0,1.318696488757895,2684.0,2.7098273383192666
561,0.9704815183314214,1592.0,1.87985947079341,1344.0,1.2429896103809346,2683.0,1.9370378881872063
562,0.9525860143347807,1592.0,1.9327925924221447,1345.0,1.1158211010272812,2683.0,2.0289953488051906
563,0.9586235093614457,1596.0,1.8695992472675398,1348.0,1.0804298015380769,2689.0,1.950295636409866
564,0.9383625067849163,1597.0,1.740032043160292,1348.0,1.0873103411778926,2690.0,1.854328184021453
565,0.9434874324402389,1594.0,1.595151005378084,1347.0,1.15481532515053,2691.0,1.6906966118800124
566,0.9555972260732621,1596.0,1.6440029566925638,1349.0,1.026736920962162,2691.0,1.720393186414005
567,0.950453672621992,1596.0,1.7061787280641354,1347.0,1.00571359794999,2687.0,1.7951203485356042
568,0.9516318161507615,1594.0,1.8275446351403295,1346.0,1.03243299434501,2685.0,1.9204324657119305
569,0.9503548061298928,1593.0,1.9002681123774154,1346.0,1.076931975538648,2684.0,1.999535436786848
570,0.9542420135909067,1594.0,1.8311959253550976,1346.0,1.0070945605723594,2685.0,1.9190057650722452
571,0.9636542207947651,1597.0,1.892027517882165,1348.0,1.025266746977774,2690.0,1.9633883991311036
572,0.9455412596767807,1597.0,1.888142289224333,1348.0,1.0649048556426517,2690.0,1.9968904264101246
573,0.9761433050068431,1598.0,1.7723519497869797,1348.0,1.1107463375898579,2692.0,1.8156677822776799
574,0.9421186540008967,1597.0,1.7593984152625366,1349.0,1.049791352563125,2691.0,1.8674913269054771
575,0.9169816306768099,1593.0,1.7183447500763627,1346.0,1.0142889511473243,2687.0,1.8739140377414965
576,0.9597321077554859,1593.0,1.915616768276796,1346.0,1.0622019991274398,2685.0,1.9959911237697634
577,0.9483306313457264,1593.0,1.917651029880554,1345.0,1.0515088196152467,2682.0,2.0221333852301235
578,0.9506973928811371,1592.0,1.6116853715649888,1346.0,0.9728659783055358,2686.0,1.6952664261344967
579,0.959843981202754,1591.0,1.7346307892233224,1345.0,0.9868285522106951,2683.0,1.8072007776198213
580,0.9536786216233789,1593.0,1.9354806407365066,1346.0,0.9868128044751946,2683.0,2.029489386520877
581,0.9600202445586589,1592.0,1.9232400164008254,1345.0,1.0911430167864307,2685.0,2.0033327706385804
582,0.9715811177316092,1591.0,2.478890732535605,1344.0,1.3275492430009523,2682.0,2.551398629816082
583,0.9571301587540054,1590.0,2.4476022893227745,1344.0,1.3528847833149606,2682.0,2.55723034838759
584,0.9587141934973565,1591.0,1.8353312493355471,1343.0,0.9435549447275796,2683.0,1.9143674535998279
585,0.9401242060323726,1593.0,2.012378697480609,1346.0,0.9883013594203542,2682.0,2.140545562562947
586,0.9685455605427974,1595.0,2.200919648345069,1347.0,1.216279662575086,2687.0,2.2723966099350226
587,0.972598388124823,1594.0,1.8521897543113963,1347.0,1.2354335034048785,2687.0,1.9043726340966203
588,0.9384987291852482,1592.0,2.398959276947688,1345.0,1.241435421795374,2684.0,2.5561667824849685
589,0.9469919516777272,1593.0,1.8714024786731673,1346.0,0.972023011200832,2685.0,1.9761545759261407
590,0.9526716377522677,1594.0,1.8718354438647187,1346.0,1.025574042649762,2686.0,1.9648275121122791
591,0.9471018006599112,1595.0,2.139420233261935,1347.0,1.2029806581937954,2687.0,2.2589126446293872
592,0.9621533892617894,1591.0,2.2893272797550352,1346.0,1.6263693052563988,2684.0,2.379378699181757
593,0.9478507271144507,1587.0,2.50570860722581,1343.0,1.3584060028730007,2678.0,2.6435687978569766
594,0.9524471563222521,1588.0,2.2582883569816388,1341.0,1.1310636148873432,2677.0,2.3710379541703066
595,0.9484935873563375,1594.0,1.8229354220073315,1346.0,0.9725432594536826,2685.0,1.921926986442004
596,0.9616609552068315,1596.0,1.411729504333512,1348.0,1.1234840833687396,2690.0,1.468011669486863
597,0.9659255723543294,1594.0,1.5673722704516766,1347.0,1.4687260032842273,2691.0,1.6226636040201234
598,0.9436775551641631,1597.0,1.820938060840383,1348.0,1.0992241714259454,2693.0,1.9296189157785053
599,0.9554162759251336,1595.0,1.8342670069070186,1347.0,1.0589417665807639,2688.0,1.9198615861247394
600,0.9544794808557558,1593.0,1.9157394167628723,1345.0,1.02235604457922,2683.0,2.007103824846273
601,0.96077237055164,1590.0,2.4089580838262155,1345.0,1.3370764617997628,2681.0,2.5073140711187194
602,0.9279915823382567,1592.0,1.9341929958626534,1344.0,1.0492897452136678,2683.0,2.084278599800523
603,0.9742248366718917,1596.0,1.902205477227354,1347.0,1.0919596555500206,2690.0,1.9525323165908939
604,0.9559288753454219,1596.0,1.7479813926568903,1347.0,1.102658686561199,2689.0,1.8285684612521644
605,0.9677641158839644,1595.0,1.6046437354711809,1347.0,1.145061367008634,2686.0,1.6580938568955772
606,0.9631199018732249,1594.0,1.7572803446272494,1346.0,1.0677557213254354,2688.0,1.8245706907410157
607,0.9429979990899916,1592.0,1.7707775320519874,1345.0,1.017689905473672,2685.0,1.877816849835118
608,0.9505329825832304,1592.0,1.9680905051093498,1345.0,1.0908481335178355,2682.0,2.0705125873283627
609,0.9574591346581297,1591.0,1.946887599200877,1343.0,1.0146620054566784,2681.0,2.0333897591316337
610,0.9555397249337565,1591.0,2.1975164747632965,1345.0,1.166450262995748,2679.0,2.299764643396318
611,0.9529486989836733,1593.0,2.011704910562616,1345.0,1.020364831011682,2683.0,2.111031698461957
612,0.9591094426595623,1593.0,1.8499983701931662,1345.0,0.997705750427321,2684.0,1.9288709795862435
613,0.9562149732259337,1594.0,1.7600867244623215,1346.0,1.0053009515048161,2684.0,1.8406809909328303
614,0.9432684969723091,1594.0,2.0441905454148626,1346.0,1.2220019628117014,2684.0,2.167135393555789
615,0.9492672778161115,1593.0,2.021327157962072,1345.0,1.090710013747301,2685.0,2.1293551407485007
616,0.960797554488991,1593.0,1.8096431190417988,1344.0,0.907126216321197,2682.0,1.883480146870559
617,0.9492477026120592,1593.0,1.707515853145462,1345.0,0.9854750616677304,2684.0,1.7988095714604997
618,0.9750042463636867,1595.0,1.407364147249921,1346.0,1.2365458975046162,2688.0,1.4434441208833049
619,0.9503288657603322,1596.0,2.129231865759409,1347.0,1.2119622224780922,2688.0,2.2405210895660512
620,0.9637706064842658,1591.0,2.7514548270155266,1345.0,1.3822834902983012,2682.0,2.85488560089267
621,0.95889990686795,1592.0,2.0639964968511415,1345.0,1.0982702443859038,2686.0,2.152462923469002
622,0.95754068761449,1594.0,1.9027789409026266,1346.0,1.0823573786359357,2686.0,1.9871520505755194
623,0.9505534980877323,1594.0,1.5096686119134037,1347.0,0.9470146400255175,2690.0,1.588199522647033
624,0.9695010769610527,1595.0,1.8806244118690003,1346.0,1.1406249882530426,2687.0,1.9397857893710724
625,0.9431567056430544,1591.0,2.261441397601658,1343.0,1.1414223017761433,2681.0,2.3977366476547317
626,0.9581751324317613,1589.0,2.56484062839107,1341.0,1.2417064305122063,2676.0,2.6767973218859664
627,0.9608494923088494,1589.0,2.1975972395775174,1342.0,1.2355969155270092,2677.0,2.2871399289568815
628,0.9533395462311033,1594.0,1.8128882687159655,1347.0,1.166820194167415,2686.0,1.9016186582031238
629,0.9788263011103824,1587.0,0.8418908145445161,1347.0,0.7642932648175773,2691.0,0.8601023629927737
630,0.9581561312732072,1596.0,1.4980654535395264,1348.0,1.0838715925364553,2689.0,1.5634878331873558
631,0.9471468402707359,1592.0,1.7931217071715269,1345.0,1.0287034991705466,2681.0,1.8931823777810148
632,0.9482634391649798,1593.0,1.8546352416010587,1343.0,0.9534414438096106,2680.0,1.9558227861597304
633,0.9556790019756827,1591.0,2.288231297424087,1344.0,1.2480679899665397,2680.0,2.394351338361111
634,0.9490789752901865,1592.0,2.0516354890211774,1345.0,1.0744739936054648,2683.0,2.1617120834373957
635,0.9583958012944382,1594.0,1.820721461033492,1346.0,0.9990238221953303,2685.0,1.8997594298455511
636,0.9675158439222277,1596.0,1.5997713598499355,1347.0,1.1385121633099622,2688.0,1.6534833717705306
637,0.9665970365119022,1597.0,1.5069662177061334,1349.0,1.1765176471903884,2691.0,1.559042869761144
638,0.9655562813494507,1596.0,1.6420514290526644,1348.0,1.0547890325703881,2689.0,1.7006273593474548
639,0.951819078351755,1592.0,1.6759728125090827,1345.0,1.0796243022360592,2683.0,1.7608102743762284
640,0.9428380065691447,1593.0,1.9412277179229669,1346.0,1.0322469085869932,2684.0,2.058919670608976
641,0.9566460802001696,1592.0,2.0373656790300423,1345.0,1.1198830239892863,2682.0,2.1296963644106937
642,0.9561345011480481,1591.0,1.9816996385842516,1344.0,1.163035129810261,2681.0,2.072615972130269
643,0.9545296679875864,1591.0,1.9833377720797385,1344.0,1.0852575560785869,2681.0,2.0778167914478396
644,0.9416161040050709,1594.0,1.8443524098022805,1345.0,1.0048534662196484,2685.0,1.958709501629709
645,0.9538576832747885,1596.0,1.7835146374010806,1347.0,1.0216501951673957,2690.0,1.8697911320249685
646,0.9601817440616474,1596.0,1.808975835772148,1348.0,1.1185617600477546,2689.0,1.8839931575037367
647,0.9627132433562047,1594.0,1.94625982507604,1347.0,1.1945095230771123,2689.0,2.0216402324445037
648,0.943423901520297,1593.0,1.7572543489759849,1345.0,1.0334022077717042,2683.0,1.8626349683787178
649,0.960995908255601,1594.0,1.9659623980992798,1345.0,1.0809793006047665,2685.0,2.045755222483614
650,0.9619692312935115,1593.0,2.069596301176638,1346.0,1.200088084861751,2685.0,2.1514163175403813
651,0.944408332531049,1596.0,2.1666501612821243,1348.0,1.2628314150968052,2689.0,2.2941878916669682
652,0.9424548776299743,1593.0,2.4388562212330838,1346.0,1.2717526368057217,2684.0,2.587769748050076
653,0.9523549058252878,1588.0,2.777071576391169,1345.0,1.4237787069556203,2681.0,2.916004904688999
654,0.9633646768335202,1595.0,1.966786938531141,1347.0,1.1035829107257622,2687.0,2.0415809151273487
655,0.9532279599820416,1592.0,1.2194033501414085,1346.0,0.9898714486249712,2690.0,1.2792358190630304
656,0.9425992214256562,1595.0,1.7674098650269723,1347.0,0.9917278295125583,2687.0,1.8750385369020484
657,0.9595949693375909,1594.0,1.8579476152319714,1346.0,0.9837583440517147,2684.0,1.9361789865514967
658,0.969898106952936,1595.0,1.6392406415298182,1347.0,1.096470761635316,2687.0,1.6901163429215373
659,0.9715186431677221,1594.0,1.8813243045862045,1347.0,1.2081190343500925,2685.0,1.936477820386422
660,0.949802938654794,1594.0,1.9602658938538198,1347.0,1.1829566022128082,2685.0,2.063865896888195
661,0.9765469437251427,1588.0,0.8356837918914938,1348.0,0.6446604599318047,2689.0,0.8557538347349577
662,0.9688375383107882,1593.0,1.5318349703525265,1346.0,1.1541610932689212,2685.0,1.5811061295409234
663,0.9528940749968865,1594.0,1.7344265105462167,1346.0,1.0843724425037167,2685.0,1.8201671686875414
664,0.9649514007101837,1593.0,1.7980165674937258,1344.0,1.0496044773645028,2682.0,1.863323444238149
665,0.9558157229956104,1594.0,1.8801244877825034,1346.0,1.0686570747404107,2686.0,1.9670365767681957
666,0.9514149980496439,1596.0,1.8399131180156447,1347.0,1.0626553576826385,2688.0,1.9338702057329138
667,0.9619466965681003,1596.0,1.4355286968024061,1348.0,1.2552786052746907,2689.0,1.4923162602708506
668,0.9899263959782795,1597.0,0.2609705534099892,1348.0,1.5909531586317103,2690.0,0.26362621955553484
669,0.9734191313398416,1598.0,0.3583628792427991,1346.0,1.4839854869023967,2693.0,0.36814858852171756
670,0.9443718211883071,1594.0,1.7696867999275476,1346.0,1.1555880757143184,2687.0,1.873930119707239
671,0.9420826556692927,1593.0,1.7415879253510789,1345.0,1.0948288323664612,2684.0,1.8486572434706232
672,0.9661797100453339,1589.0,0.8720348915560311,1342.0,0.5412415753303225,2677.0,0.9025597230924199
673,0.9771774195138042,1588.0,0.9218024357581243,1341.0,0.5806251491413557,2678.0,0.9433316993926939
674,0.9533831150017229,1590.0,1.5727250445094914,1344.0,1.0140704060983072,2680.0,1.6496254441286693
675,0.9529271610245632,1591.0,1.4505629024590516,1345.0,1.097805197877359,2684.0,1.5222180265062895
676,0.9445297359412209,1595.0,1.6396843783543116,1347.0,0.9842867544768799,2686.0,1.7359796266449687
677,0.9499456646395879,1597.0,1.5663473015753393,1348.0,0.9912686607768949,2691.0,1.6488809411742682
678,0.9636976480292472,1596.0,1.5522167331062655,1348.0,0.9972055177855417,2690.0,1.6106885144739478
679,0.9482731476525373,1595.0,1.6942574203277654,1347.0,1.0065188225218642,2689.0,1.786676575754488
680,0.9475859436737069,1593.0,1.76460359480445,1344.0,0.9958164947275217,2683.0,1.862209551107563
681,0.9505502946068785,1593.0,1.6009786704811004,1345.0,0.9387338211284995,2684.0,1.6842650826206111
682,0.9692369484523059,1592.0,1.82193089715306,1345.0,1.2890695312617677,2685.0,1.879757989067947
683,0.962620066752119,1590.0,2.1489955785722277,1344.0,1.348399378264752,2684.0,2.2324441935050667
684,0.947424669112475,1593.0,1.731563240638499,1346.0,1.1065579686864444,2685.0,1.827652685316487
685,0.9632513733222273,1593.0,1.8398815235002408,1346.0,1.054663965125992,2686.0,1.9100741244256318
686,0.9583162924785323,1594.0,1.7408159069737943,1347.0,1.0804134831396972,2687.0,1.8165358563105
687,0.9464900662095109,1593.0,1.8084310295482333,1345.0,1.085157970112378,2685.0,1.910670903066749
688,0.9627933649242212,1592.0,1.8426503685673112,1343.0,1.0591907485650571,2680.0,1.9138586073579154
689,0.9661706640502842,1594.0,1.878304853914667,1346.0,1.0398270824232096,2684.0,1.944071501861405
690,0.955659046029952,1593.0,2.226036103092939,1346.0,1.2323638602049043,2686.0,2.329320391347158
691,0.9520797219313554,1595.0,1.8173770564664027,1347.0,1.0411983104859892,2688.0,1.9088496631140675
692,0.9449881391618534,1596.0,1.8853789278420692,1347.0,1.0921705665943096,2690.0,1.9951350177942813
693,0.9634291827239221,1592.0,1.534235020983434,1346.0,0.9617510846194854,2686.0,1.5924730623642325
694,0.9571000917555047,1590.0,1.163974482177533,1345.0,0.876271788859501,2685.0,1.2161470803357475
695,0.9506458222537775,1593.0,1.7642073606945496,1346.0,1.0578497787688264,2686.0,1.8557987837278789
696,0.9696354214409136,1593.0,1.736405512212702,1345.0,1.0836132058798782,2682.0,1.7907818483284574
697,0.9555389187553872,1594.0,1.6379315915773027,1346.0,0.994209579533757,2685.0,1.714144300590863
698,0.9566314141023021,1595.0,1.6811042373798568,1346.0,0.9964346848884704,2685.0,1.7573165720858082
699,0.963909312010801,1596.0,1.2893796697846127,1348.0,1.3113443691130156,2689.0,1.3376566173998792
700,0.9888389646088406,1596.0,0.21857674101602717,1347.0,1.3870378330754953,2689.0,0.22104381890178704
701,0.9743826267235187,1595.0,0.6800359315812722,1346.0,1.4392986797820906,2687.0,0.6979146722555764
702,0.9407263677000254,1593.0,1.8646356122662773,1346.0,1.1028185709886102,2685.0,1.9821232573985468
703,0.932326318349034,1591.0,2.2562478592924355,1344.0,1.3441343305435502,2679.0,2.4200194876916115
704,0.9458666775910001,1592.0,1.9029618174939242,1345.0,0.9824526658297115,2684.0,2.0118710835025095
705,0.9609025641773393,1592.0,1.8704155556116815,1344.0,1.0109488984574944,2683.0,1.9465194758981692
706,0.9530709123181931,1594.0,1.8754201021349592,1345.0,1.103337973837939,2683.0,1.9677655438809887
707,0.9612027040841896,1594.0,1.9032844597083969,1345.0,1.0518383155119346,2686.0,1.980107267302998
708,0.9581196178327266,1595.0,1.7877597789605972,1347.0,1.0086317475970596,2688.0,1.865904575677641
709,0.9767259542275456,1595.0,1.8253967390367996,1346.0,1.061648590002022,2686.0,1.8688934507534762
710,0.9699779964973427,1595.0,1.7392708861222483,1346.0,1.091088882215327,2686.0,1.793103443998601
711,0.9589200348994178,1595.0,1.6601223578020246,1346.0,1.0625547071715569,2685.0,1.731241706693673
712,0.9460193936373004,1594.0,1.8048247547723044,1346.0,1.0328514286296058,2686.0,1.907809466604092
713,0.963890528682169,1597.0,1.6579001512104936,1347.0,0.9951331634472544,2687.0,1.7200087581285548
714,0.9732166760784033,1597.0,1.6197024831382127,1347.0,1.122299763314104,2688.0,1.6642773628426069
715,0.9560146157655006,1587.0,2.6012799494593515,1344.0,1.5103187605912685,2680.0,2.7209625319132313
716,0.9495149354241076,1593.0,2.305671068540303,1345.0,1.251031520458457,2684.0,2.4282620341411048
717,0.9738564231979512,1595.0,1.8832917844127568,1347.0,1.0263166716673835,2686.0,1.9338495280735537
718,0.9519817038198876,1594.0,1.744119047451889,1346.0,1.105433446074866,2687.0,1.8320930333571535
719,0.9608290731144873,1592.0,1.8298410075604994,1345.0,1.2395144268635145,2683.0,1.9044396748207735
720,0.9500058215987575,1594.0,1.7522462554080986,1346.0,1.068310990207709,2686.0,1.8444584396959347
721,0.951999787632661,1593.0,1.8752476921643089,1346.0,1.070483103956409,2682.0,1.9697984353835725
722,0.9521157190551404,1592.0,2.2294168167411463,1346.0,1.3396416347075661,2684.0,2.341539764676475
723,0.984852689222202,1590.0,2.336609140491684,1345.0,1.372625623468879,2683.0,2.372546844886057
724,0.9493031550141611,1593.0,1.8525074593965418,1346.0,1.0305219130450747,2688.0,1.9514392737575041
725,0.9756004139935588,1590.0,1.3876477540442944,1344.0,1.2499216810141383,2692.0,1.422352567855159
726,0.9812432134559911,1588.0,1.0542518853021792,1342.0,0.6840587750432044,2681.0,1.0744042566052994
727,0.9636750298973216,1591.0,1.5888521834317213,1344.0,1.0348604774950605,2680.0,1.648742713195559
728,0.9772376742047567,1588.0,1.5379642877857036,1342.0,0.948968507252026,2678.0,1.5737873481364166
729,0.9756348647815773,1590.0,1.6011415467312318,1343.0,1.1141494883359664,2680.0,1.6411278486749152
730,0.94120927847636,1593.0,1.7215485142194962,1345.0,1.0102601063406276,2684.0,1.8290815375368568
731,0.9704985035047048,1591.0,1.4142822468769045,1345.0,0.9951307508424674,2684.0,1.457274011005261
732,0.9769538540203234,1593.0,1.0523589956989403,1347.0,1.0259798033147511,2688.0,1.077183933886245
733,0.9577658100940871,1595.0,1.3363073830871042,1347.0,1.0576899876148982,2689.0,1.3952339590779823
734,0.9440323341127611,1596.0,1.4210068734271686,1349.0,0.8888450566372639,2693.0,1.5052523330810348
735,0.9307646546654451,1594.0,1.4916194073388214,1346.0,0.9254033779012231,2687.0,1.6025741844214856
736,0.9555971641676988,1593.0,1.8495602210645756,1346.0,1.0970810305773313,2684.0,1.9355019985597135
737,0.958708400460555,1593.0,1.795219865563061,1345.0,1.0772216736556792,2684.0,1.87254003897395
738,0.9677289716344598,1593.0,1.794792859530781,1345.0,1.0853736872900792,2683.0,1.8546441329532997
739,0.962317248053501,1592.0,1.865125900075072,1345.0,1.0545513520295078,2682.0,1.938161145763209
740,0.9684534935318726,1593.0,1.7848006658686026,1345.0,1.1226896081642743,2685.0,1.8429389514199355
741,0.9654455239497071,1595.0,1.863334411288067,1347.0,1.1128290365814961,2689.0,1.9300254287419885
742,0.9635885584462832,1596.0,1.8338276109120841,1348.0,1.0427743951731236,2689.0,1.903123065169016
743,0.9575296970319191,1595.0,1.9344521769913565,1346.0,1.0184310707784305,2685.0,2.0202529310449906
744,0.9476559604429794,1595.0,1.9108043917777613,1346.0,1.01566029900783,2687.0,2.016348201814254
745,0.9684342335162868,1597.0,1.7736843790283108,1348.0,1.018407749447036,2691.0,1.8314969851780665
746,0.9801253606861351,1597.0,1.6325157132090857,1347.0,1.0734360175423265,2689.0,1.6656192959503118
747,0.9651439618013113,1592.0,2.3296093903881876,1346.0,1.5306036777036471,2686.0,2.4137429052970347
748,0.9812469561370782,1589.0,2.515234663590072,1345.0,1.5477135292915873,2682.0,2.563304423885213
749,0.9643083310616704,1591.0,2.5218930990375137,1345.0,1.389595504204324,2682.0,2.6152352082875776
750,0.9411449297383656,1594.0,1.898005200298487,1347.0,1.090256185383852,2687.0,2.0166981092127063
751,0.9737302254683907,1594.0,1.7924054726081613,1346.0,1.0716312741153902,2685.0,1.8407618719506889
752,0.9642320053668358,1593.0,1.6723982801346589,1347.0,1.1523463246959158,2688.0,1.7344355620081349
753,0.9659869333865977,1594.0,2.077708301924431,1346.0,1.2606351498584079,2686.0,2.150865845193489
754,0.9563667921003531,1594.0,2.0811098011009803,1347.0,1.2315196359955458,2686.0,2.176058200986349
755,0.943824444811571,1593.0,2.386184484401617,1345.0,1.2228301127263745,2682.0,2.528207970792709
756,0.975977913208429,1588.0,1.8749671187705241,1343.0,1.0338370848597986,2682.0,1.9211163422815163
757,0.9622710379729595,1591.0,1.5445865423054659,1345.0,1.1666625386684557,2690.0,1.6051470753595203
758,0.9778327879349749,1593.0,1.6680821358806814,1344.0,1.020657631282047,2685.0,1.7058971190804533
759,0.9698092162640796,1592.0,1.5176319505681743,1343.0,1.0464413155110246,2683.0,1.5648768078472481
760,0.9808504476524531,1589.0,1.2801305394679696,1343.0,0.8817257072190557,2679.0,1.3051230618610687
761,0.9563746646742224,1588.0,1.1675856174254946,1342.0,0.8934099335256194,2680.0,1.2208454077181339
762,0.9526841259643265,1590.0,1.3930071144440628,1344.0,0.8291239129343959,2683.0,1.4621920072763177
763,0.9363475097685433,1593.0,2.1525869234782635,1346.0,1.2248485249863104,2686.0,2.2989188319733596
764,0.9607477241833895,1597.0,1.6857074697098906,1349.0,1.0921350351985617,2690.0,1.7545786758357382
765,0.9502067164012751,1596.0,1.7402909278873409,1348.0,1.0919003865884367,2689.0,1.8314866626899435
766,0.9440277854450043,1595.0,1.7773585192234165,1347.0,0.9905244762700067,2687.0,1.8827396254926854
767,0.9494132813031135,1593.0,1.997853171043167,1345.0,1.0979416352531364,2685.0,2.104302952557206
768,0.9413506216352084,1591.0,2.035439219429147,1344.0,1.1803853900845838,2680.0,2.1622540769064464
769,0.9700654623147271,1590.0,2.1299728562440743,1343.0,1.2677644177827623,2678.0,2.1957001243623577
770,0.9612346827902037,1590.0,2.191373705762635,1344.0,1.2306689626638379,2681.0,2.2797488948293783
771,0.9481028266243667,1590.0,2.256539016417832,1344.0,1.348311957947358,2682.0,2.3800572607214265
772,0.9617715213527575,1592.0,2.218051114704641,1345.0,1.3405953706381273,2683.0,2.30621417401182
773,0.9720461498630119,1597.0,1.8181142478217498,1348.0,1.1367395425926958,2691.0,1.8703991040733738
774,0.9475451944641069,1597.0,1.8275702534298697,1348.0,0.9761925132553586,2688.0,1.928742042181396
775,0.9609870675751329,1595.0,1.9082086187237752,1347.0,1.0084116614822165,2687.0,1.9856756486211358
776,0.9734885261568871,1595.0,1.7594476844159186,1347.0,1.0471728382994796,2686.0,1.807363556057328
777,0.9708330310527877,1595.0,1.8383167701245737,1346.0,1.0609162227776143,2687.0,1.8935457605218398
778,0.9564606227732686,1595.0,1.9821827134372754,1346.0,1.1035482867138284,2688.0,2.072414343300317
779,0.9747259205231193,1595.0,2.0234787689372946,1347.0,1.3400128273361311,2687.0,2.0759464033246666
780,0.9638407622035265,1590.0,2.6858816028327834,1345.0,1.4760920461804088,2682.0,2.7866445456118063
781,0.9760669635405896,1587.0,2.9191710962124464,1343.0,1.57695493575839,2680.0,2.990748796192663
782,0.9629224214254797,1593.0,2.0622513383319694,1345.0,1.1924341702912167,2684.0,2.1416588631087
783,0.9644566666876174,1591.0,1.9594916483331988,1344.0,1.0898328235350272,2682.0,2.0317052243134817
784,0.9774668899911669,1593.0,1.903011532538017,1345.0,1.1444103827213776,2686.0,1.9468808120500265
785,0.9824626442221205,1594.0,1.7739560743032814,1347.0,1.5313223402629141,2694.0,1.8056219081060711
786,0.9767181709128911,1595.0,1.5156115028041355,1347.0,1.3680840121211142,2690.0,1.551738820818258
787,0.9631690961240549,1593.0,1.5024648860927288,1346.0,0.9361048047850975,2687.0,1.559918078911466
788,0.9867228879210493,1587.0,0.4115405868202245,1345.0,0.35467451392333893,2685.0,0.41707818056932827
789,0.9592895274546034,1591.0,1.984425953782097,1345.0,1.1083291790788619,2682.0,2.068641319422729
790,0.9468363270800846,1592.0,2.0029500543083634,1344.0,1.1587779375166634,2684.0,2.115413189188876
791,0.9699475437682756,1594.0,1.6797553534505485,1345.0,1.0468690397884957,2684.0,1.7318002032611455
792,0.9494034198575094,1593.0,1.6764795729894535,1346.0,1.0686700567741474,2683.0,1.765824240701668
793,0.9647327635491242,1594.0,1.7982426589840728,1345.0,0.9766264162945952,2684.0,1.8639800853954374
794,0.9745140977614066,1594.0,1.898193235250927,1346.0,1.0405848085965541,2685.0,1.9478355824829408
795,0.9446807967045038,1592.0,2.1610469338791676,1345.0,1.1711553882433459,2682.0,2.2875948589385193
796,0.9528987620444369,1594.0,1.9158766207646307,1347.0,1.098540289314165,2687.0,2.0105773006296412
797,0.9464226367302374,1596.0,1.8115012428160915,1348.0,1.0682297075819671,2688.0,1.9140510513089417
798,0.9523495369353577,1597.0,1.8355699015985378,1348.0,1.0381823595098205,2690.0,1.9274119747097962
799,0.9389727409854512,1595.0,1.9952905304885928,1347.0,1.0365267602960366,2687.0,2.1249717306963958
